#  corrdinate, H_Res, Px_Res, Py_Res, Pz_Res, Gx_Res, Gy_Res, Gz_Res, ....
     44.32 1.07112636457967e-08 -2.26880889594207e-09 -6.09334134777651e-10 -1.54044326851256e-12 -4.24695509094443e-09 -4.88408275296338e-10 -7.24864130232014e-13
     44.64 9.49086688563143e-09 -2.11992688990763e-09 -8.27650686672095e-10 -1.0376829444899e-12 -3.95916882277408e-09 -4.06687375628256e-10 -4.48078375968377e-13
     44.96 8.85914634997013e-09 -2.00089129515259e-09 -8.86812804001274e-10 -8.85966859718734e-13 -3.73537356745722e-09 -3.77591196079785e-10 -3.70209534485335e-13
     45.28 8.27517728085323e-09 -1.88958131405544e-09 -9.30290229752212e-10 -7.48475026555857e-13 -3.52622791929332e-09 -3.49983654717059e-10 -3.01884542684388e-13
      45.6 7.73814421426208e-09 -1.78544714535558e-09 -9.58340688613833e-10 -6.25667814327427e-13 -3.330764922385e-09 -3.24041621437548e-10 -2.42808940081714e-13
     45.92 7.24681278228208e-09 -1.68797405703265e-09 -9.71471916504014e-10 -5.17718043080166e-13 -3.148065687458e-09 -2.99893168861381e-10 -1.92604171717473e-13
     46.24 6.79956920610167e-09 -1.59668106390628e-09 -9.70417324331552e-10 -4.24534546987245e-13 -2.97725826923096e-09 -2.77621108854048e-10 -1.50816314215742e-13
     46.56 6.39445978901125e-09 -1.51111960523595e-09 -9.56111661758139e-10 -3.45785737754171e-13 -2.81751654378523e-09 -2.57266529049098e-10 -1.16924801844455e-13
     46.88 6.02923040940217e-09 -1.43087222232081e-09 -9.29666680960325e-10 -2.80923168024677e-13 -2.6680590859346e-09 -2.38832329370837e-10 -9.03511525753428e-14
      47.2 5.70136601376564e-09 -1.3555512360995e-09 -8.92346800391496e-10 -2.29205094786606e-13 -2.52814804659516e-09 -2.22286758557028e-10 -7.04676941438727e-14
     47.52 5.40813010969172e-09 -1.28479742474993e-09 -8.45544768543837e-10 -1.89720042777804e-13 -2.39708803015507e-09 -2.07566950681586e-10 -5.66062901091852e-14
     47.84 5.14660425886825e-09 -1.21827870128916e-09 -7.90757327710307e-10 -1.61410367892002e-13 -2.27422497184433e-09 -1.94582461677282e-10 -4.80670659140345e-14
     48.16 4.91372757007981e-09 -1.15568879117315e-09 -7.29560877746608e-10 -1.4309582058471e-13 -2.15894501510459e-09 -1.83218805858442e-10 -4.41271349447269e-14
     48.48 4.87077533362679e-09 -1.09522293398296e-09 -5.54538870139367e-10 -2.23036805534804e-13 -2.05289322396778e-09 -1.85181336959334e-10 -8.33172320641329e-14
      48.8 4.66122544698135e-09 -1.03989460149563e-09 -5.01642420892889e-10 -2.0750399122768e-13 -1.95076351148654e-09 -1.74879310625843e-10 -8.05281728651413e-14
     49.12 4.46359591387607e-09 -9.87783540542189e-10 -4.52000075894392e-10 -1.94066929781347e-13 -1.85450969220394e-09 -1.65235527622303e-10 -7.84267224214643e-14
     49.44 4.27638698562213e-09 -9.38657423904104e-10 -4.06112253672036e-10 -1.82235876384329e-13 -1.76369095144611e-09 -1.56199702423122e-10 -7.66997673761897e-14
     49.76 4.09829577346365e-09 -8.9230181105741e-10 -3.64343282339718e-10 -1.71593536194802e-13 -1.67790298446508e-09 -1.47725404168883e-10 -7.50886857425975e-14
     50.08 3.92820416054336e-09 -8.4851930349743e-10 -3.26931269463357e-10 -1.61790541063418e-13 -1.59677617749394e-09 -1.39769879126816e-10 -7.33857554633918e-14
      50.4 3.76516671386838e-09 -8.07128700063473e-10 -2.9399797192717e-10 -1.5254092625612e-13 -1.51997378880194e-09 -1.32293873151267e-10 -7.1430562969932e-14
     50.72 3.60839859627584e-09 -7.67964152263555e-10 -2.65558665799957e-10 -1.43617607176962e-13 -1.44719012974965e-09 -1.25261454144166e-10 -6.91064117414646e-14
